gene_id;C1A;C1B;C1C;T2A;T2B;T2C;T3A;T3B;T3C;H4A;H4B;H4C;H5A;H5B;H5C;P6A;P6B;P6C;P7A;P7B;P7C;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
D9Q99_RS21840;261.5333641;278.7339887;267.8245484;12.93958419;312.2248001;283.2428121;299.541965;287.536533;277.3963713;307.1418605;268.9234413;325.2709197;329.8537985;314.7390545;343.0415326;307.9467134;257.0881551;218.5375282;239.3505641;303.9855714;297.0321368;D9Q99_RS21840;NZ_CP033020.1;4563728;4564516;+;789;protein_coding;DeoR/GlpR family DNA-binding transcription regulator&&sp|P32144|CSQR_ECOLI HTH-type transcriptional repressor CsqR OS=Escherichia coli (strain K12) OX=83333 GN=csqR PE=1 SV=2 && PF08220:DeoR-like helix-turn-helix domain|PF00455:DeoR C terminal sensor domain;DeoR
D9Q99_RS21320;92.44703646;43.98275732;91.36941864;287.8571032;44.30672073;35.58859443;53.68439966;37.18442763;33.16482528;31.497093;87.954622;20.95960799;51.70411411;56.50397253;35.73926611;400.6507082;447.1055091;2751.480475;1023.168085;108.6440236;55.82492599;D9Q99_RS21320;NZ_CP033020.1;4452571;4452646;-;76;protein_coding;tRNA-Thr&&-- && -;-
D9Q99_RS19995;249.6173047;247.5439803;254.3205593;342.4761433;256.63218;266.2300622;262.8649237;264.2107194;267.2083359;261.2881018;227.2706693;253.4261434;251.075994;240.6040068;263.9207344;241.7695527;264.9903076;566.8817173;306.9993107;238.7780738;260.9252951;cysQ;NZ_CP033020.1;4147299;4148039;-;741;protein_coding;3'(2')%2C5'-bisphosphate nucleotidase CysQ&&sp|Q8FAG5|CYSQ_ECOL6 3'(2'),5'-bisphosphate nucleotidase CysQ OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=cysQ PE=3 SV=1 && PF00459:Inositol monophosphatase family;-
D9Q99_RS05800;354.1387757;363.9880682;350.1713446;243.0793316;265.4384493;264.4934654;274.1254303;294.7772313;273.8667545;243.3052754;273.8167444;250.4380069;257.8892627;256.5366065;244.554402;240.2435707;232.6270515;277.6437214;300.6342529;246.9683602;278.9980428;yfiE;NZ_CP033020.1;1196778;1197659;+;882;protein_coding;LysR family transcriptional regulator&&sp|P33634|YFIE_ECOLI Uncharacterized HTH-type transcriptional regulator YfiE OS=Escherichia coli (strain K12) OX=83333 GN=yfiE PE=3 SV=2 && PF00126:Bacterial regulatory helix-turn-helix protein, lysR family|PF03466:LysR substrate binding domain;LysR_substrate
D9Q99_RS22620;356.812538;358.1177896;381.5215184;209.7946098;263.26649;290.8616936;262.9300795;274.9144682;285.2878331;263.3137499;310.1741544;265.1211641;251.0556825;275.8823234;281.9828387;261.6348796;251.4965538;147.1515607;229.8025516;277.3524569;288.3791474;yieK;NZ_CP033020.1;4726663;4727385;+;723;protein_coding;glucosamine-6-phosphate deaminase&&sp|P31470|YIEK_ECOLI Uncharacterized protein YieK OS=Escherichia coli (strain K12) OX=83333 GN=yieK PE=3 SV=3 && PF01182:Glucosamine-6-phosphate isomerases/6-phosphogluconolactonase;-
D9Q99_RS21805;289.4808936;303.0253483;293.5472105;37.77584207;309.7478854;320.9586244;297.2883346;297.3823669;320.9003927;319.9951085;256.4256809;326.2796233;322.3534737;307.8316764;322.070069;306.2607042;229.8868261;107.4151537;191.45398;311.0523605;311.4676426;D9Q99_RS21805;NZ_CP033020.1;4555958;4556845;-;888;protein_coding;aldose 1-epimerase&&-- && PF01263:Aldose 1-epimerase;Aldose_epim
Novel00139;273.1262838;306.606652;285.6270501;465.9020522;219.0721192;269.4167813;222.4699196;273.1161779;246.5098472;268.9090047;342.1639708;263.6446987;240.8715701;238.058164;241.3276425;247.6625097;352.1572124;213.3671202;263.2945477;275.0950028;272.8849391;-;NZ_CP033020.1;2090704;2090991;-;288;-;-;-
D9Q99_RS20150;258.6373322;271.500674;268.2193797;281.9720247;311.6830114;300.4507771;294.3654815;288.0443484;303.5834406;290.0696988;274.2822329;293.0991582;283.1264259;270.0967823;294.4130665;262.5048804;261.4645713;206.6667557;215.7338256;278.6391548;272.3405723;yjfP;NZ_CP033020.1;4175446;4176195;-;750;protein_coding;esterase&&sp|P39298|YJFP_ECOLI Esterase YjfP OS=Escherichia coli (strain K12) OX=83333 GN=yjfP PE=4 SV=1 && PF00326:Prolyl oligopeptidase family;-
D9Q99_RS22675;274.9294476;363.9817517;311.9492521;58.33903958;283.5630127;256.9496518;255.882383;282.60165;233.3821038;321.0480161;368.0097045;259.5886264;310.3307444;266.5428773;293.9869984;269.7348877;276.6820861;122.2880211;347.7500473;319.7928211;299.0089369;tnaC;NZ_CP033020.1;4737556;4737630;-;75;protein_coding;tryptophanase leader peptide&&sp|P0AD91|LPTN_ECO57 Tryptophanase operon leader peptide OS=Escherichia coli O157:H7 OX=83334 GN=tnaL PE=4 SV=1 && -;-
D9Q99_RS00875;302.9504711;283.1655269;296.6375583;240.063459;312.3825372;299.7801867;273.8507948;300.8859586;282.0275051;294.549081;285.9023904;295.4262622;286.5191527;290.4021515;289.1554072;272.2120519;231.7126651;148.6876683;212.5298975;294.3217906;281.9104892;yhjX;NZ_CP033020.1;182600;183808;+;1209;protein_coding;MFS transporter&&sp|P37662|YHJX_ECOLI Uncharacterized MFS-type transporter YhjX OS=Escherichia coli (strain K12) OX=83333 GN=yhjX PE=1 SV=1 && PF07690:Major Facilitator Superfamily;MFS_1
D9Q99_RS12035;340.4797557;377.2132312;347.2037908;60.7698329;239.9947373;225.3944314;258.1490576;336.8978003;268.3894194;293.3552779;323.4460293;228.6149835;302.2702056;379.4534017;366.1522852;269.3872912;167.5223568;171.9675297;191.1820283;331.7522862;290.4225316;ydaN;NZ_CP033020.1;2519747;2519794;-;48;protein_coding;protein YnaN&&-- && -;-
D9Q99_RS16870;252.8051191;249.7769663;240.3718552;255.9249873;243.987145;242.1157663;234.5506607;249.1166306;247.138366;230.105018;239.0052863;232.8719108;243.1882582;241.4817471;250.4882152;233.5678953;244.8031922;838.2446162;324.2813693;249.338665;225.8499716;ampG;NZ_CP033020.1;3501450;3502925;+;1476;protein_coding;muropeptide MFS transporter AmpG&&sp|P0AE17|AMPG_ECO57 Anhydromuropeptide permease OS=Escherichia coli O157:H7 OX=83334 GN=ampG PE=3 SV=1 && PF07690:Major Facilitator Superfamily;MFS_1
D9Q99_RS12370;148.784185;126.2072648;118.9326403;174.6395198;108.9744587;100.1145169;102.208199;110.7644007;124.6215117;118.0256574;157.0126356;116.8492493;108.582501;123.6390909;99.27800707;378.6439596;599.3659267;1727.466706;903.4498711;177.5071564;143.1884833;lapA;NZ_CP033020.1;2586028;2586336;-;309;protein_coding;lipopolysaccharide assembly protein LapA&&sp|P0ACV4|LAPA_ECOLI Lipopolysaccharide assembly protein A OS=Escherichia coli (strain K12) OX=83333 GN=lapA PE=1 SV=1 && PF06305:Lipopolysaccharide assembly protein A domain;-
D9Q99_RS01875;320.4189818;304.5460669;296.4973286;272.1431647;300.5151493;318.1858889;283.0605785;293.8078748;264.8379526;235.9596801;301.1798171;265.1677298;291.3183865;292.6713759;261.3719474;225.5599058;281.0052437;229.2900396;226.6185141;255.0022941;240.8292701;kefG;NZ_CP033020.1;413725;414276;+;552;protein_coding;glutathione-regulated potassium-efflux system ancillary protein KefG&&sp|B1IPB3|KEFG_ECOLC Glutathione-regulated potassium-efflux system ancillary protein KefG OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805 GN=kefG PE=3 SV=1 && PF02525:Flavodoxin-like fold;Flavodoxin_2
D9Q99_RS21830;282.7140761;294.8779515;292.4205201;36.50338086;338.9287715;327.5142634;310.6470304;318.645774;293.7587709;316.2229726;274.2606453;316.7335629;335.7984707;286.8932626;305.0095114;290.4151003;216.6005239;108.5149675;198.9089829;313.5662278;300.4063897;yihU;NZ_CP033020.1;4561741;4562619;-;879;protein_coding;sulfolactaldehyde 3-reductase&&sp|P0A9V8|SQUU_ECOLI 3-sulfolactaldehyde reductase OS=Escherichia coli (strain K12) OX=83333 GN=yihU PE=1 SV=1 && PF03446:NAD binding domain of 6-phosphogluconate dehydrogenase|PF14833:NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase;NAD_binding_2
D9Q99_RS19870;312.5812841;254.8045011;300.3440464;305.2624164;276.6021635;268.6387118;255.3669634;253.9601391;232.6584384;258.6984218;219.5309829;282.181435;261.2645575;276.6444162;280.3296988;300.1724855;236.600718;327.0493588;297.0302586;276.3491147;277.2081596;ridA;NZ_CP033020.1;4115726;4116112;+;387;protein_coding;2-iminobutanoate/2-iminopropanoate deaminase&&sp|P0AF94|RIDA_ECOL6 2-iminobutanoate/2-iminopropanoate deaminase OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=yjgF PE=3 SV=2 && PF01042:Endoribonuclease L-PSP;Ribonuc_L-PSP
D9Q99_RS12505;271.5352569;290.9377947;273.0149466;162.0528877;234.333323;261.081883;287.1121226;298.3017416;276.9467632;236.2487838;354.592684;314.6528805;307.3080423;245.1536341;347.9556262;310.5195443;285.3284012;101.9066843;252.2261145;336.3940878;305.29441;D9Q99_RS12505;NZ_CP033020.1;2612799;2612888;+;90;protein_coding;YkgJ family cysteine cluster protein&&-- && -;-
D9Q99_RS00355;299.3676207;321.4384301;300.4243523;289.9273482;255.4215319;282.1528473;267.4218175;286.7883411;275.4757487;266.2599177;283.5870237;263.8793475;282.3020526;286.8252646;295.7300043;260.3813818;260.961513;175.6500667;238.8586183;273.8017522;279.1729632;dinD;NZ_CP033020.1;73143;73967;-;825;protein_coding;DNA damage-inducible protein D&&sp|P23840|DIND_ECOLI DNA damage-inducible protein D OS=Escherichia coli (strain K12) OX=83333 GN=dinD PE=4 SV=1 && PF02498:BRO family, N-terminal domain;-
Novel00014;196.6859314;185.3448282;195.9590018;187.1950847;218.7214704;205.7638163;212.2809547;212.9145012;218.7340028;184.4042035;194.189271;185.8543394;182.6837561;185.0470062;189.8602181;295.4815422;387.2549208;1182.994309;494.2263346;228.2042577;201.7481105;-;NZ_CP033020.1;292620;294037;-;1418;-;PF04545:Sigma-70, region 4|PF04542:Sigma-70 region 2|PF13458:Periplasmic binding protein;Sigma70_r2
D9Q99_RS01965;276.7147037;328.9028054;304.077912;309.3736948;301.8994737;319.7966446;290.7754352;283.757068;288.8482402;291.678962;264.1709273;280.0461716;310.7756443;307.3768871;298.4551803;265.888755;183.5938355;97.27456224;180.8584601;275.316632;285.1202569;gspM;NZ_CP033020.1;429340;429801;-;462;protein_coding;type II secretion system protein GspM&&sp|P36678|GSPM_ECOLI Putative type II secretion system protein M OS=Escherichia coli (strain K12) OX=83333 GN=gspM PE=2 SV=2 && PF04612:Type II secretion system (T2SS), protein M;-
D9Q99_RS12785;92.15872246;78.45447534;90.94237559;180.0017835;89.5481824;83.09636474;76.19342361;83.96568011;82.56999749;89.12059075;147.6205858;91.85673489;91.98834843;83.09939682;95.8990335;244.8575379;313.2921168;2552.181959;931.8372545;139.1503573;106.1312939;prs;NZ_CP033020.1;2663684;2664631;+;948;protein_coding;ribose-phosphate diphosphokinase&&sp|P0A719|KPRS_ECO57 Ribose-phosphate pyrophosphokinase OS=Escherichia coli O157:H7 OX=83334 GN=prs PE=3 SV=2 && PF14572:Phosphoribosyl synthetase-associated domain|PF13793:N-terminal domain of ribose phosphate pyrophosphokinase;-
D9Q99_RS11935;222.9737934;222.0628771;211.0896078;32.2153331;335.9481475;348.6145799;290.6926796;280.8992304;354.0097213;395.8529051;194.8470056;415.8251546;388.1562178;347.3026335;344.8970047;327.4945383;170.321992;99.4511015;149.3571711;329.6304138;281.9537761;paaD;NZ_CP033020.1;2494420;2494917;-;498;protein_coding;1%2C2-phenylacetyl-CoA epoxidase subunit PaaD&&sp|P76080|PAAD_ECOLI Putative 1,2-phenylacetyl-CoA epoxidase, subunit D OS=Escherichia coli (strain K12) OX=83333 GN=paaD PE=1 SV=2 && PF01883:Iron-sulfur cluster assembly protein;-
D9Q99_RS06465;502.0874663;348.690725;564.8454469;165.5008215;280.2949992;234.0865039;225.327823;236.0581158;233.6303826;239.1781755;214.1013906;215.905434;244.1207068;206.8910435;222.9492058;283.9937401;201.4407475;289.4583478;287.7364457;260.3824091;286.2135094;D9Q99_RS06465;NZ_CP033020.1;1346562;1347125;-;564;protein_coding;hypothetical protein&&-- && -;-
D9Q99_RS22085;215.5958088;217.1550115;211.0531202;230.9610072;256.5718608;233.3262002;234.2747474;238.6475322;237.4885338;227.9396318;248.0912196;238.0658157;222.1966712;229.7184459;214.7520734;242.8078811;303.762041;821.2304056;460.796196;228.4948225;229.4842836;pldB;NZ_CP033020.1;4617420;4618442;-;1023;protein_coding;lysophospholipase L2&&sp|P59588|PLDB_ECOL6 Lysophospholipase L2 OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=pldB PE=3 SV=1 && PF12146:Serine aminopeptidase, S33;-
D9Q99_RS13385;365.7687095;361.6360046;291.4450174;191.9047355;237.8571323;259.5001677;229.3185467;286.4578128;216.1855277;271.7396258;283.7245871;288.7768212;282.3840078;310.4471134;299.9295274;307.3484885;207.0564953;249.4032009;279.623576;267.2987881;253.4274418;D9Q99_RS13385;NZ_CP033020.1;2785842;2785955;+;114;protein_coding;YceO family protein&&sp|P64443|YCEO_ECO57 Uncharacterized protein YceO OS=Escherichia coli O157:H7 OX=83334 GN=yceO PE=4 SV=1 && PF10968:Protein of unknown function (DUF2770);-
D9Q99_RS10005;330.9335943;302.2981559;302.6904843;215.4566803;201.3941851;235.6396328;292.4926129;272.9675028;267.3285916;282.6878133;238.5006075;302.3617524;312.5748717;285.5015247;340.7334489;340.4865763;233.8435244;145.9118434;210.3917058;329.8906011;294.6315538;cedA;NZ_CP033020.1;2102180;2102443;+;264;protein_coding;cell division activator CedA&&sp|A7ZMJ8|CEDA_ECO24 Cell division activator CedA OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=cedA PE=3 SV=1 && PF10729:Cell division activator CedA;-
D9Q99_RS05745;260.3258049;268.6932265;277.8123777;249.2545571;288.1471722;290.4621079;304.8988588;301.6738168;300.5400949;304.9268902;234.3883979;312.4274199;321.5838523;300.9465384;293.7213209;293.008601;196.6886943;146.1525425;194.4586377;310.1008454;284.3082707;kgtP;NZ_CP033020.1;1186351;1187649;+;1299;protein_coding;alpha-ketoglutarate permease&&sp|P0AEX3|KGTP_ECOLI Alpha-ketoglutarate permease OS=Escherichia coli (strain K12) OX=83333 GN=kgtP PE=1 SV=1 && PF00083:Sugar (and other) transporter;Sugar_tr
D9Q99_RS00980;223.5893461;251.9354211;231.3446811;257.2447938;299.6470064;281.7430393;269.8170604;267.6456963;263.0852807;265.975452;231.5474812;256.6181272;259.7597882;257.499335;261.6991794;229.1382088;223.1112101;537.3261533;368.9008638;255.5568563;240.0221889;dctA;NZ_CP033020.1;211160;212446;+;1287;protein_coding;C4-dicarboxylate transporter DctC&&sp|A7ZT69|DCTA_ECO24 C4-dicarboxylate transport protein OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=dctA PE=3 SV=1 && PF00375:Sodium:dicarboxylate symporter family;SDF
D9Q99_RS02205;311.7663997;208.0988106;320.4958069;474.7196358;223.7923776;176.0065339;173.333944;164.69704;186.1565487;171.7336309;186.4571228;185.6683357;176.6206299;162.5969622;180.7656629;533.6628691;266.0013438;699.5594148;530.3377627;214.3259505;186.1873348;def;NZ_CP033020.1;460684;461193;-;510;protein_coding;peptide deformylase&&sp|B7UK10|DEF_ECO27 Peptide deformylase OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=def PE=3 SV=1 && PF01327:Polypeptide deformylase;Pep_deformylase
D9Q99_RS03910;241.9272209;233.7932566;260.9180926;280.7885358;255.195432;258.4773849;242.2354508;241.3092848;237.2810888;239.2770878;203.4510691;235.8488551;252.1323075;250.4508783;244.3027788;233.1136464;205.5305472;762.4760266;363.4884035;252.2721059;235.9463326;nupG;NZ_CP033020.1;805714;806970;-;1257;protein_coding;nucleoside permease NupG&&sp|P0AFF4|NUPG_ECOLI Nucleoside permease NupG OS=Escherichia coli (strain K12) OX=83333 GN=nupG PE=1 SV=1 && PF03825:Nucleoside H+ symporter;Nuc_H_symport
D9Q99_RS22140;310.2689626;289.6633488;319.3786102;215.4350155;301.8648738;307.5971064;304.7911972;302.5089558;296.7156002;278.4919438;270.5953709;267.223586;276.7846784;269.8335301;279.8682707;257.3577259;239.723327;173.8408143;220.9740678;280.628223;264.6237014;yigE;NZ_CP033020.1;4626556;4627320;+;765;protein_coding;phosphodiester glycosidase family protein&&sp|P27840|YIGE_ECOLI Uncharacterized protein YigE OS=Escherichia coli (strain K12) OX=83333 GN=yigE PE=4 SV=2 && PF09992:Phosphodiester glycosidase;-
D9Q99_RS06055;277.1922414;234.710455;271.6960338;373.6219356;315.0700141;255.1339744;263.5125882;270.3904676;245.051209;264.2370503;278.8557331;227.2493026;273.8157572;249.5411711;233.7457012;296.1007263;256.9877015;229.2900396;424.8489518;243.9221199;243.1879492;iscA;NZ_CP033020.1;1252159;1252482;+;324;protein_coding;iron-sulfur cluster assembly protein IscA&&sp|B7UGX4|ISCA_ECO27 Iron-binding protein IscA OS=Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521 GN=iscA PE=3 SV=1 && PF01521:Iron-sulphur cluster biosynthesis;-
Novel00062;199.1591314;214.8351676;227.9779542;257.3781158;295.957311;304.3929699;279.0133286;293.9919126;246.1952389;244.8078554;270.5953709;269.5372101;279.5505496;288.4160401;248.539733;263.7644066;245.8266083;509.5334213;249.3850194;273.6896131;263.4352716;-;NZ_CP033020.1;682824;683129;+;306;-;-;-
D9Q99_RS21975;227.8455706;222.53902;224.9945311;231.025811;323.3292099;296.2958822;269.3367309;267.1826894;274.9472636;248.2609955;255.7273014;265.9759499;265.2150426;255.9774342;250.4470627;262.2773627;257.6030269;512.9022373;317.333893;245.4716437;250.5933546;trkH;NZ_CP033020.1;4593331;4594782;-;1452;protein_coding;Trk system potassium transporter TrkH&&sp|P0AFZ8|TRKH_ECO57 Trk system potassium uptake protein TrkH OS=Escherichia coli O157:H7 OX=83334 GN=trkH PE=3 SV=1 && PF02386:Cation transport protein;-
D9Q99_RS22625;344.1813285;377.8054027;369.5512876;267.883345;261.0178241;279.1556032;262.1324428;255.2599937;269.5801444;276.5921192;262.5706995;252.2440502;272.1974045;259.6425798;287.759013;271.6927782;209.0996633;168.4579883;225.0649871;280.8484963;272.4697635;cbrC;NZ_CP033020.1;4727447;4728034;-;588;protein_coding;PF03691 family colicin E2 tolerance protein CbrC&&sp|P31469|CBRC_ECOLI UPF0167 protein CbrC OS=Escherichia coli (strain K12) OX=83333 GN=cbrC PE=2 SV=1 && PF03691:Uncharacterised protein family (UPF0167);-
D9Q99_RS18605;328.8192728;345.4976286;331.3801237;232.5808887;289.6864664;289.418431;285.3215417;286.1832877;294.9453564;281.3091941;240.7040218;308.7074046;295.4080359;286.3195913;291.5947888;278.7700872;177.2350987;138.1326484;170.0881553;291.9518089;274.9708056;rpnC;NZ_CP033020.1;3847069;3847971;-;903;protein_coding;recombination-promoting nuclease RpnC&&sp|P31665|RPNC_ECOLI Recombination-promoting nuclease RpnC OS=Escherichia coli (strain K12) OX=83333 GN=rpnC PE=3 SV=2 && PF04754:Putative transposase, YhgA-like;-
D9Q99_RS05465;371.3244638;371.4099507;374.6239876;275.4899091;242.2100733;259.2035961;258.5688122;277.3682861;240.2279789;250.9556617;277.9239956;247.7891434;258.6089537;261.9359634;283.3352956;247.4887114;239.7911412;209.9277696;238.2731805;271.2996474;260.8471356;kbp;NZ_CP033020.1;1126560;1127009;+;450;protein_coding;potassium binding protein Kbp&&sp|P0ADE7|KBP_ECOL6 Potassium binding protein Kbp OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=kbp PE=3 SV=2 && PF01476:LysM domain|PF04972:BON domain;LysM
D9Q99_RS17025;229.4413633;237.6050558;231.3914414;217.6037685;294.7332077;281.8660711;255.2620994;244.8711531;261.8159933;257.6402336;241.5252009;259.0476021;250.9018701;258.9772498;261.2923175;270.6395494;233.714808;635.4705027;325.8574861;238.6599012;228.5002793;proY;NZ_CP033020.1;3532637;3534010;-;1374;protein_coding;proline-specific permease ProY&&sp|P0AAE4|PROY_ECO57 Proline-specific permease ProY OS=Escherichia coli O157:H7 OX=83334 GN=proY PE=3 SV=1 && PF00324:Amino acid permease;AA_permease
D9Q99_RS22520;206.8334964;197.3115363;222.959297;150.1372342;266.9262734;235.1311394;223.1489343;249.161994;247.1104629;235.0293462;155.9094422;251.6066232;240.9641774;237.7254693;239.8591173;276.0325185;203.1248311;878.9451517;514.3566024;256.8249362;225.0588928;atpB;NZ_CP033020.1;4704007;4704822;+;816;protein_coding;F0F1 ATP synthase subunit A&&sp|A7ZTV0|ATP6_ECO24 ATP synthase subunit a OS=Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111 GN=atpB PE=3 SV=1 && PF00119:ATP synthase A chain;-
D9Q99_RS00670;265.2828003;280.812989;270.3237238;179.1110864;314.0335995;304.7843728;295.4936186;288.1528295;280.4364713;303.6642812;229.8896655;321.2612279;328.9890969;317.7411718;341.1132368;315.7921283;190.7790194;95.30544155;189.6747334;301.3909909;299.9141323;yiaT;NZ_CP033020.1;142910;143650;+;741;protein_coding;MipA/OmpV family protein&&sp|P58224|YIAT_ECO57 Putative outer membrane protein YiaT OS=Escherichia coli O157:H7 OX=83334 GN=yiaT PE=3 SV=1 && PF06629:MltA-interacting protein MipA;-
